step,price,action,action_name,q_hold,q_buy,q_sell
2202,483.2121276855469,1,BUY,21037.746,21052.36,21041.443
2203,486.842529296875,1,BUY,21058.676,21106.826,21061.895
2204,484.13714599609375,1,BUY,21054.53,21126.246,21062.594
2205,485.4500427246094,1,BUY,21025.115,21062.643,21033.19
2206,478.6865539550781,1,BUY,21539.812,21640.89,21574.441
2207,479.3629150390625,1,BUY,21717.84,21835.574,21760.64
2208,479.0048522949219,1,BUY,21667.574,21803.371,21719.95
2209,484.7041015625,1,BUY,22329.04,22466.281,22381.414
2210,479.5121154785156,1,BUY,22013.229,22150.47,22065.607
2211,486.6734619140625,1,BUY,21652.787,21783.754,21705.162
2212,490.5027770996094,1,BUY,21472.857,21516.152,21482.559
2213,489.9457702636719,1,BUY,21313.732,21346.895,21316.951
2214,490.7116394042969,1,BUY,21338.78,21371.945,21341.998
2215,494.8294067382813,1,BUY,21372.236,21405.404,21375.459
2216,488.2151184082031,1,BUY,21429.693,21462.857,21432.912
2217,488.2748107910156,1,BUY,21460.611,21493.777,21463.828
2218,488.6129760742187,1,BUY,21152.588,21185.752,21155.805
2219,491.815673828125,1,BUY,21042.148,21075.312,21045.367
2220,492.7606201171875,1,BUY,20992.773,21007.383,20996.465
2221,493.2977294921875,1,BUY,20966.607,20981.22,20970.305
2222,485.7384643554687,1,BUY,20930.758,20945.37,20934.453
2223,489.6772155761719,1,BUY,20890.465,20905.074,20894.158
2224,492.6611328125,1,BUY,20836.557,20851.168,20840.254
2225,492.7406921386719,0,HOLD,20845.158,20792.28,20819.256
2226,497.4751892089844,0,HOLD,20873.676,20818.537,20860.379
2227,493.7154541015625,0,HOLD,21079.285,20984.244,21046.02
2228,481.2527160644531,0,HOLD,21170.334,21087.635,21142.406
2229,484.8135070800781,0,HOLD,21171.326,21098.889,21143.701
2230,483.401123046875,0,HOLD,21125.652,21079.695,21117.574
2231,489.5678405761719,0,HOLD,21132.555,21060.117,21104.934
2232,502.8660583496094,0,HOLD,21233.736,21179.168,21219.395
2233,510.78326416015625,0,HOLD,21215.242,21166.975,21200.805
2234,511.3800964355469,0,HOLD,21220.072,21171.889,21205.637
2235,511.0817565917969,0,HOLD,21158.941,21110.408,21144.266
2236,510.1567077636719,0,HOLD,21108.773,21060.668,21094.281
2237,509.5002746582031,1,BUY,21041.965,21055.309,21043.123
2238,505.95941162109375,0,HOLD,21075.648,21037.652,21061.19
2239,493.9044494628906,1,BUY,21042.596,21060.55,21043.965
2240,497.3359069824219,0,HOLD,21050.883,21049.35,21042.281
2241,500.7574157714844,0,HOLD,21056.43,21035.36,21041.977
2242,500.4690246582031,0,HOLD,21013.965,21000.785,21003.371
2243,502.2693176269531,0,HOLD,21174.455,21071.127,21132.338
2244,503.074951171875,2,SELL,21162.918,21157.53,21163.613
2245,503.8706359863281,1,BUY,21137.959,21138.482,21130.898
2246,506.5760192871094,1,BUY,21117.88,21123.71,21115.656
2247,502.5875549316406,0,HOLD,21148.986,21116.904,21129.648
2248,507.0036926269531,1,BUY,21329.5,21362.664,21332.719
2249,512.52392578125,1,BUY,21340.156,21373.324,21343.377
2250,514.095458984375,1,BUY,21379.629,21412.795,21382.848
2251,520.451171875,1,BUY,21291.076,21324.238,21294.295
2252,519.0089111328125,0,HOLD,21021.416,20976.773,20992.607
2253,523.6538696289062,0,HOLD,21042.84,21036.727,21041.002
2254,519.5758666992188,0,HOLD,21043.383,21037.27,21041.547
2255,517.805419921875,0,HOLD,21056.785,21050.67,21054.945
2256,527.075439453125,0,HOLD,21050.553,21044.438,21048.71
2257,523.6737060546875,1,BUY,21052.488,21057.307,21050.367
2258,527.68212890625,1,BUY,21091.73,21096.55,21089.61
2259,535.2811279296875,1,BUY,21292.71,21325.875,21295.93
2260,532.9237670898438,1,BUY,21262.35,21295.516,21265.572
2261,513.697509765625,1,BUY,21161.902,21195.064,21165.12
2262,511.4099731445313,1,BUY,21130.28,21163.445,21133.5
2263,515.8758544921875,1,BUY,21124.662,21157.828,21127.883
2264,520.90185546875,1,BUY,21107.512,21140.678,21110.73
2265,527.9652099609375,1,BUY,21231.648,21264.816,21234.867
2266,527.6065673828125,1,BUY,21306.773,21336.287,21305.994
2267,520.593017578125,1,BUY,21502.484,21538.586,21507.287
2268,513.669189453125,1,BUY,21458.264,21493.895,21463.072
2269,509.3056945800781,1,BUY,21326.445,21362.55,21331.252
2270,508.3094482421875,1,BUY,21249.754,21282.916,21252.97
2271,516.6279907226562,1,BUY,21065.068,21098.232,21068.287
2272,522.5655517578125,1,BUY,21045.074,21078.242,21048.295
2273,513.2407836914062,1,BUY,21031.785,21046.396,21035.482
2274,513.3304443359375,1,BUY,21028.008,21042.62,21031.701
2275,505.2809143066406,1,BUY,21044.674,21077.842,21047.895
2276,503.656982421875,0,HOLD,21016.285,21013.34,21014.443
2277,503.1788330078125,0,HOLD,21023.016,21016.902,21021.176
2278,514.7550659179688,0,HOLD,21025.887,21019.773,21024.047
2279,511.1487426757813,0,HOLD,21030.805,21024.691,21028.965
2280,519.776123046875,0,HOLD,21044.812,21038.7,21042.973
2281,522.8246459960938,1,BUY,21099.645,21132.807,21102.863
2282,529.5093383789062,1,BUY,21249.52,21257.36,21227.414
2283,530.6350708007812,0,HOLD,21258.55,21239.527,21255.371
2284,527.6364135742188,1,BUY,21172.73,21177.547,21170.61
2285,512.2744750976562,1,BUY,21034.969,21060.926,21040.215
2286,519.8458251953125,1,BUY,21041.336,21058.182,21046.582
2287,518.8695678710938,1,BUY,21219.78,21224.598,21217.66
2288,521.0811767578125,1,BUY,21384.457,21433.035,21394.113
2289,520.3240356445312,1,BUY,21594.01,21660.572,21611.139
2290,516.1597290039062,1,BUY,21755.516,21822.24,21772.8
2291,522.495849609375,1,BUY,21666.123,21714.055,21675.453
2292,524.8668823242188,1,BUY,21569.88,21605.984,21574.686
2293,527.6065673828125,1,BUY,21759.6,21793.11,21763.16
2294,520.95166015625,1,BUY,21796.723,21829.889,21799.943
2295,527.2578125,1,BUY,21966.863,22000.03,21970.082
2296,526.0025634765625,1,BUY,22159.984,22193.15,22163.203
2297,526.3113403320312,1,BUY,22188.24,22221.408,22191.459
2298,533.8828735351562,1,BUY,21975.203,22008.371,21978.422
2299,536.1243896484375,1,BUY,22059.791,22092.955,22063.01
2300,537.3397216796875,1,BUY,21893.451,21926.617,21896.672
2301,537.4891967773438,1,BUY,21764.22,21797.39,21767.441
2302,535.2077026367188,1,BUY,21592.283,21626.746,21596.797
2303,524.0997314453125,1,BUY,21529.023,21563.95,21533.828
2304,517.9131469726562,1,BUY,21540.338,21573.504,21543.562
2305,511.3878479003906,1,BUY,21906.54,21939.703,21909.76
2306,512.6231689453125,1,BUY,21755.666,21788.83,21758.883
2307,498.3869323730469,1,BUY,21712.31,21745.477,21715.533
2308,506.2572326660156,1,BUY,21608.518,21641.684,21611.736
2309,495.1790161132813,1,BUY,21476.906,21510.07,21480.125
2310,493.6846923828125,1,BUY,21553.59,21586.75,21556.809
2311,500.1203918457031,1,BUY,21475.582,21508.746,21478.799
2312,486.36236572265625,1,BUY,21490.182,21523.348,21493.404
2313,489.9388732910156,1,BUY,21441.79,21474.953,21445.004
2314,470.9505920410156,1,BUY,21611.79,21644.953,21615.008
2315,469.8248596191406,1,BUY,21488.883,21522.67,21492.727
2316,475.1248474121094,1,BUY,21540.684,21573.986,21544.04
2317,466.5771179199219,1,BUY,21531.977,21565.143,21535.195
2318,477.8545227050781,1,BUY,21363.625,21399.729,21368.43
2319,480.9527893066406,1,BUY,21189.588,21222.752,21192.807
2320,472.7537841796875,1,BUY,21196.432,21229.598,21199.648
2321,479.0798950195313,1,BUY,21114.117,21147.281,21117.332
2322,477.4560241699219,1,BUY,21234.154,21267.535,21237.59
2323,479.0300598144531,1,BUY,21490.537,21523.703,21493.76
2324,489.54205322265625,1,BUY,21657.785,21690.95,21661.008
2325,492.3356628417969,1,BUY,21826.059,21859.223,21829.277
2326,483.2763671875,1,BUY,21827.445,21860.613,21830.664
2327,480.5226440429687,1,BUY,22328.44,22425.15,22358.21
2328,467.8715515136719,1,BUY,22083.803,22180.514,22113.578
2329,467.85162353515625,1,BUY,22652.19,22763.838,22688.223
2330,471.62298583984375,1,BUY,22909.574,23031.152,22952.947
2331,475.0651245117187,1,BUY,22731.945,22851.162,22775.316
2332,449.6332092285156,1,BUY,23432.777,23561.924,23476.146
2333,421.70697021484375,1,BUY,23471.203,23582.854,23507.236
2334,422.7246398925781,1,BUY,24392.645,24493.72,24427.27
2335,415.1120300292969,1,BUY,24647.31,24748.389,24681.938
2336,464.938232421875,1,BUY,24347.084,24443.797,24376.86
2337,445.1633911132813,1,BUY,24726.336,24823.055,24756.11
2338,453.3646545410156,1,BUY,24251.14,24347.85,24280.91
2339,456.4376525878906,1,BUY,23956.424,24053.137,23986.2
2340,456.9464721679687,1,BUY,24482.215,24578.932,24511.982
2341,443.1679382324219,1,BUY,24130.203,24226.914,24159.98
2342,443.088134765625,1,BUY,24176.084,24272.797,24205.857
2343,432.1231689453125,1,BUY,24069.61,24166.318,24099.383
2344,443.46728515625,1,BUY,23424.605,23521.32,23454.379
2345,453.5242919921875,1,BUY,23160.037,23256.75,23189.8
2346,466.28515625,1,BUY,23458.57,23555.291,23488.352
2347,471.4833068847656,1,BUY,23555.78,23652.492,23585.545
2348,471.3336181640625,1,BUY,24066.05,24162.768,24095.824
2349,474.446533203125,1,BUY,24119.666,24216.385,24149.443
2350,474.38665771484375,1,BUY,23783.924,23880.633,23813.703
2351,480.58251953125,1,BUY,23500.535,23597.238,23530.299
2352,487.7162170410156,1,BUY,24785.809,24886.887,24820.434
2353,484.82281494140625,1,BUY,26466.793,26567.867,26501.418
2354,480.3131103515625,1,BUY,26423.66,26524.742,26458.291
2355,482.1988220214844,1,BUY,26718.416,26819.49,26753.04
2356,487.1774597167969,1,BUY,23276.035,23377.115,23310.662
2357,486.8581848144531,1,BUY,23503.455,23604.531,23538.084
2358,506.6929016113281,1,BUY,22903.78,23004.852,22938.402
2359,514.415283203125,1,BUY,22457.662,22554.371,22487.44
2360,517.4982299804688,1,BUY,22570.375,22667.09,22600.148
2361,518.06689453125,1,BUY,23224.5,23321.207,23254.268
2362,520.32177734375,1,BUY,23094.326,23191.033,23124.094
2363,520.8206787109375,1,BUY,23848.564,23949.64,23883.191
2364,519.0845947265625,1,BUY,23196.73,23293.445,23226.506
2365,511.8710021972656,1,BUY,22524.188,22620.898,22553.957
2366,512.828857421875,1,BUY,21697.223,21793.934,21726.992
2367,508.0796813964844,1,BUY,21202.795,21235.96,21206.014
2368,520.0324096679688,1,BUY,21078.34,21135.555,21081.56
2369,517.7276000976562,1,BUY,20933.451,20948.055,20937.146
2370,518.745361328125,1,BUY,21168.941,21202.111,21172.16
2371,517.92724609375,1,BUY,20902.564,20935.734,20905.787
2372,522.0178833007812,1,BUY,20812.95,20827.56,20816.645
2373,526.0985107421875,1,BUY,20856.55,20871.16,20860.244
2374,527.5652465820312,1,BUY,20823.242,20837.855,20826.936
2375,523.59423828125,0,HOLD,20839.158,20824.287,20838.844
2376,528.7125854492188,2,SELL,20973.465,20996.125,20996.254
2377,529.4908447265625,0,HOLD,21098.365,21027.14,21069.744
2378,532.9928588867188,0,HOLD,21896.027,21403.658,21647.943
2379,531.1968994140625,0,HOLD,21850.766,21850.766,21850.766
2380,532.4440307617188,0,HOLD,21850.766,21850.766,21850.766
2381,525.7593994140625,0,HOLD,21850.766,21850.766,21850.766
2382,533.0726318359375,0,HOLD,21850.766,21850.766,21850.766
2383,527.8745727539062,0,HOLD,21850.766,21850.766,21850.766
2384,527.78466796875,0,HOLD,21850.766,21850.766,21850.766
2385,525.629638671875,0,HOLD,21850.766,21850.766,21850.766
2386,531.034423828125,0,HOLD,21850.766,21850.766,21850.766
2387,539.1549682617188,0,HOLD,21850.766,21850.766,21850.766
2388,540.5333251953125,0,HOLD,21850.766,21850.766,21850.766
2389,545.5874633789062,0,HOLD,21850.766,21850.766,21850.766
2390,547.4553833007812,0,HOLD,21850.766,21850.766,21850.766
2391,551.001220703125,0,HOLD,21850.766,21850.766,21850.766
2392,546.3566284179688,0,HOLD,21850.766,21850.766,21850.766
2393,550.1621704101562,0,HOLD,21850.766,21850.766,21850.766
2394,555.575927734375,0,HOLD,21850.766,21850.766,21850.766
2395,551.3908081054688,0,HOLD,21850.766,21850.766,21850.766
2396,551.700439453125,0,HOLD,21850.766,21850.766,21850.766
2397,555.6058959960938,0,HOLD,21606.385,21513.328,21501.004
2398,554.8068237304688,0,HOLD,21463.842,21369.666,21434.484
2399,553.5582885742188,0,HOLD,21347.035,21269.096,21323.951
2400,555.5659790039062,0,HOLD,21266.857,21222.855,21253.936
2401,556.0753173828125,0,HOLD,21195.46,21146.855,21180.941
2402,556.6446533203125,0,HOLD,21217.264,21169.035,21202.828
2403,561.1494750976562,0,HOLD,21206.148,21157.717,21191.695
2404,560.610107421875,0,HOLD,21210.873,21162.527,21196.432
2405,563.5167236328125,0,HOLD,21166.084,21117.46,21151.387
2406,560.60009765625,0,HOLD,21158.592,21110.064,21143.914
2407,563.1571655273438,0,HOLD,21124.434,21076.256,21109.902
2408,564.3557739257812,0,HOLD,21163.297,21114.709,21148.607
2409,565.7141723632812,0,HOLD,21141.906,21093.582,21127.309
2410,567.4821166992188,0,HOLD,21098.908,21050.832,21084.43
2411,566.6031494140625,0,HOLD,21110.348,21062.236,21095.852
2412,567.3623046875,0,HOLD,21074.781,21043.197,21060.32
2413,564.3557739257812,0,HOLD,21084.357,21042.293,21069.89
2414,553.2386474609375,0,HOLD,21062.3,21044.379,21047.844
2415,563.44677734375,1,BUY,21046.379,21056.58,21056.047
2416,559.6212768554688,1,BUY,21043.793,21064.092,21047.252
2417,566.6630859375,1,BUY,21042.82,21061.363,21044.184
2418,568.5808715820312,0,HOLD,21079.73,21042.73,21065.268
2419,573.8847045898438,0,HOLD,21088.814,21041.871,21074.346
2420,572.1866455078125,0,HOLD,21185.047,21136.346,21170.434
2421,579.3782958984375,0,HOLD,21197.145,21148.562,21182.64
2422,579.6680297851562,0,HOLD,21269.023,21225.275,21256.102
2423,579.2185668945312,0,HOLD,21278.992,21236.047,21266.07
2424,576.6715087890625,0,HOLD,21238.06,21190.666,21224.225
2425,576.4417114257812,0,HOLD,21225.229,21177.121,21210.795
2426,568.620849609375,0,HOLD,21145.484,21097.121,21130.867
2427,565.2447509765625,0,HOLD,21079.977,21042.709,21065.516
2428,562.6278076171875,1,BUY,21043.0,21062.027,21044.37
2429,571.3076782226562,2,SELL,21054.543,21049.605,21062.08
2430,569.6596069335938,0,HOLD,21039.82,21006.586,21031.562
2431,571.9469604492188,0,HOLD,21028.34,20994.264,21019.295
2432,572.825927734375,1,BUY,21000.416,21006.78,20994.592
2433,576.4118041992188,1,BUY,20999.777,21017.209,21005.023
2434,569.7395629882812,1,BUY,21230.738,21250.3,21233.787
2435,564.9650268554688,1,BUY,21158.24,21163.057,21156.121
2436,569.409912109375,1,BUY,21197.24,21202.053,21195.117
2437,574.5639038085938,1,BUY,21132.035,21136.855,21129.916
2438,575.3929443359375,1,BUY,21049.553,21073.135,21054.041
2439,578.19970703125,1,BUY,21037.08,21054.514,21042.328
2440,579.8378295898438,1,BUY,21056.557,21074.066,21061.041
2441,580.027587890625,1,BUY,21031.996,21049.424,21037.238
2442,583.4036865234375,1,BUY,21047.557,21056.002,21052.8
2443,585.9806518554688,2,SELL,21050.135,21055.094,21055.38
2444,590.994873046875,1,BUY,21069.24,21077.646,21070.71
2445,590.4954223632812,0,HOLD,21058.072,21051.957,21056.232
2446,589.3168334960938,1,BUY,21142.217,21147.033,21140.098
2447,594.6306762695312,0,HOLD,21163.338,21144.879,21134.535
2448,598.6559448242188,1,BUY,21181.105,21214.266,21184.32
2449,602.2000122070312,0,HOLD,21140.346,21108.459,21111.54
2450,598.2000122070312,1,BUY,21128.3,21133.61,21103.668
2451,596.0999755859375,0,HOLD,21252.988,21215.387,21231.223
2452,593.530029296875,1,BUY,21269.598,21285.559,21272.645
2453,595.969970703125,1,BUY,21278.105,21297.662,21281.15
2454,598.72998046875,1,BUY,21390.623,21438.555,21399.951
2455,600.3699951171875,1,BUY,21600.346,21648.273,21609.672
2456,603.25,1,BUY,21551.83,21587.934,21556.637
2457,605.72998046875,1,BUY,21422.715,21458.82,21427.52
2458,603.1799926757812,1,BUY,21340.62,21375.223,21345.277
2459,607.7100219726562,1,BUY,21206.14,21239.309,21209.361
2460,604.510009765625,1,BUY,21103.549,21136.715,21106.77
2461,611.4400024414062,1,BUY,21114.215,21147.38,21117.432
2462,610.7000122070312,1,BUY,21069.52,21074.793,21067.402
2463,589.5,1,BUY,21062.652,21067.47,21060.533
2464,602.010009765625,0,HOLD,21041.56,21035.445,21039.72
2465,598.0,0,HOLD,21053.086,21046.973,21051.244
2466,602.219970703125,0,HOLD,21054.885,21048.773,21053.045
2467,599.989990234375,1,BUY,21042.94,21057.621,21048.186
2468,603.9299926757812,1,BUY,21028.588,21046.02,21033.832
2469,611.5399780273438,1,BUY,21001.209,21018.639,21006.453
2470,611.3800048828125,0,HOLD,21009.49,21003.285,20995.873
2471,605.489990234375,0,HOLD,21054.18,21026.734,21045.92
2472,610.5800170898438,1,BUY,21044.027,21062.676,21048.91
2473,617.0999755859375,0,HOLD,21131.027,21082.803,21116.473
2474,628.0900268554688,0,HOLD,21195.258,21146.648,21180.738
2475,632.9199829101562,0,HOLD,21239.553,21192.338,21225.889
2476,635.77001953125,0,HOLD,21286.184,21243.238,21273.26
2477,626.0499877929688,0,HOLD,21395.824,21311.678,21369.812
2478,629.0700073242188,0,HOLD,21469.953,21374.414,21440.6
2479,632.0800170898438,0,HOLD,21516.053,21418.494,21486.7
2480,619.25,0,HOLD,21436.918,21348.77,21407.56
2481,623.280029296875,0,HOLD,21331.188,21260.107,21297.584
2482,611.6699829101562,0,HOLD,21271.988,21228.588,21259.066
2483,609.739990234375,0,HOLD,21295.293,21094.91,21189.473
2484,623.22998046875,0,HOLD,21187.64,21154.89,21183.092
2485,621.5700073242188,1,BUY,21170.725,21176.602,21166.045
2486,621.0800170898438,1,BUY,21149.06,21160.28,21149.764
2487,608.4000244140625,0,HOLD,21159.365,21120.023,21135.043
2488,608.8599853515625,0,HOLD,21200.61,21174.656,21191.803
2489,603.6599731445312,1,BUY,21128.965,21130.324,21124.414
2490,596.3099975585938,0,HOLD,21171.775,21135.697,21160.873
2491,599.8699951171875,0,HOLD,21363.805,21240.34,21316.895
2492,599.8699951171875,0,HOLD,21164.844,21150.645,21160.283
2493,599.8699951171875,1,BUY,21152.678,21154.033,21148.125
2494,599.8699951171875,0,HOLD,21164.14,21115.543,21149.447
2495,599.8699951171875,0,HOLD,21203.127,21154.64,21188.66
2496,599.8699951171875,0,HOLD,21224.375,21176.254,21209.941
2497,599.8699951171875,0,HOLD,21224.646,21176.533,21210.215
2498,599.8699951171875,0,HOLD,21255.09,21209.709,21242.168
2499,599.8699951171875,0,HOLD,21284.922,21241.979,21272.0
2500,599.8699951171875,0,HOLD,21347.018,21269.086,21323.924
2501,599.8699951171875,0,HOLD,21516.01,21441.729,21509.93
2502,599.8699951171875,1,BUY,21272.275,21306.146,21197.918
2503,599.8699951171875,2,SELL,21876.365,21838.205,21885.309
2504,599.8699951171875,2,SELL,21193.613,20847.11,21198.414
2505,599.8699951171875,2,SELL,20003.125,19721.223,20008.7
2506,599.8699951171875,2,SELL,17735.742,17319.926,17745.896
2507,599.8699951171875,2,SELL,9833.9375,9267.566,9848.458
2508,599.8699951171875,2,SELL,4514.1533,4212.587,4523.178
2509,599.8699951171875,2,SELL,2459.179,2118.016,2461.7122
2510,599.8699951171875,0,HOLD,1181.1582,1100.0989,1144.0309
